timestamp,status,card_present_flag,first_name,age,gender,txn_description,balance,amount,geometry,X,Y,merch_suburb,merch_state,merch_geometry,merch_X,merch_Y,coord_diff_km
2018-10-10T17:05:27.000+0000,authorized,1,Diana,26,F,POS,2001.01,13.4,153.41 -27.95,-27.95,153.41,Varsity Lakes,QLD,153.42 -28.09,-28.09,153.42,15.62
2018-10-10T17:18:26.000+0000,authorized,0,Debra,18,F,POS,6111.28,27.02,138.61 -34.89,-34.89,138.61,Adelaide,SA,138.59 -34.93,-34.93,138.59,4.81
2018-10-10T17:31:25.000+0000,authorized,1,Barry,38,M,POS,7559.24,22.86,138.67 -34.86,-34.86,138.67,Bomaderry,NSW,150.6 -34.84,-34.84,150.6,1089.21
2018-10-10T17:44:24.000+0000,authorized,0,Diana,26,F,POS,1988.62,12.39,153.41 -27.95,-27.95,153.41,Goonellabah,NSW,153.33 -28.82,-28.82,153.33,97.16
2018-10-10T17:57:24.000+0000,authorized,1,Michael,38,M,POS,1529.91,31.32,151.23 -33.94,-33.94,151.23,Randwick,NSW,151.24 -33.92,-33.92,151.24,2.41
2018-10-10T18:00:00.000+0000,posted,,Antonio,26,M,PAYMENT,7646.61,199,115.78 -31.90,-31.9,115.78,,,,0,0,0.00
2018-10-10T18:00:00.000+0000,posted,,Linda,24,F,PAYMENT,6638.55,46,116.00 -31.88,-31.88,116,,,,0,0,0.00
2018-10-10T18:22:51.000+0000,authorized,1,Tonya,27,F,SALES-POS,7024.28,6.16,116.06 -32.00,-32,116.06,Claremont,WA,115.78 -31.97,-31.97,115.78,26.65
2018-10-10T18:51:25.000+0000,authorized,1,Joseph,37,M,SALES-POS,5202.15,13.22,153.32 -27.93,-27.93,153.32,Kenmore,QLD,152.94 -27.51,-27.51,152.94,59.90
2018-10-10T19:00:00.000+0000,posted,,Matthew,39,M,PAYMENT,16665.09,48,145.17 -37.84,-37.84,145.17,,,,0,0,0.00
2018-10-10T19:10:26.000+0000,authorized,1,Rhonda,40,F,POS,4498.5,15.27,153.10 -27.66,-27.66,153.1,Pilton,QLD,152.02 -27.89,-27.89,152.02,109.41
2018-10-10T19:25:22.000+0000,authorized,1,Diana,26,F,SALES-POS,1980.05,8.57,153.41 -27.95,-27.95,153.41,Broadbeach Waters,QLD,153.43 -28.04,-28.04,153.43,10.21
2018-10-10T19:40:17.000+0000,authorized,1,Rhonda,40,F,POS,4465.87,32.63,153.10 -27.66,-27.66,153.1,Redland Bay,QLD,153.3 -27.61,-27.61,153.3,20.49
2018-10-10T19:55:13.000+0000,authorized,0,Tonya,27,F,POS,6979.48,44.8,116.06 -32.00,-32,116.06,South Perth,WA,115.87 -31.98,-31.98,115.87,18.08
2018-10-10T20:00:00.000+0000,posted,,Fernando,19,M,PAYMENT,15351.34,17,146.94 -36.04,-36.04,146.94,,,,0,0,0.00
2018-10-10T20:00:00.000+0000,posted,,Marissa,23,F,PAYMENT,15626.88,33,145.01 -37.93,-37.93,145.01,,,,0,0,0.00
2018-10-10T20:00:00.000+0000,posted,,Tonya,27,F,INTER BANK,6946.48,33,116.06 -32.00,-32,116.06,,,,0,0,0.00
2018-10-10T20:00:00.000+0000,posted,,Eric,42,M,PHONE BANK,40566.2,36,144.98 -37.84,-37.84,144.98,,,,0,0,0.00
2018-10-10T20:00:00.000+0000,posted,,James,28,M,PAYMENT,12805.42,106,147.63 -22.84,-22.84,147.63,,,,0,0,0.00
2018-10-10T20:17:53.000+0000,authorized,1,Rhonda,40,F,SALES-POS,4415.79,50.08,153.10 -27.66,-27.66,153.1,Underwood,QLD,153.11 -27.62,-27.62,153.11,4.56
2018-10-10T20:44:12.000+0000,authorized,1,Jessica,34,F,SALES-POS,28521.37,7.73,138.52 -35.01,-35.01,138.52,Adelaide,SA,138.6 -34.93,-34.93,138.6,11.51
2018-10-10T21:00:00.000+0000,posted,,Heather,41,F,INTER BANK,6777.66,43,144.93 -37.79,-37.79,144.93,,,,0,0,0.00
2018-10-10T21:00:00.000+0000,posted,,Luis,27,M,PHONE BANK,10038.29,67,144.71 -37.58,-37.58,144.71,,,,0,0,0.00
2018-10-10T21:04:59.000+0000,authorized,1,Michael,38,M,SALES-POS,1511.29,18.62,151.23 -33.94,-33.94,151.23,Homebush West,NSW,151.07 -33.87,-33.87,151.07,16.71
2018-10-10T21:17:29.000+0000,authorized,1,Virginia,20,F,POS,7738.07,7.73,115.79 -31.79,-31.79,115.79,Palm Beach,QLD,153.47 -28.12,-28.12,153.47,3639.09
2018-10-10T21:29:59.000+0000,authorized,0,Jonathan,38,M,SALES-POS,61575.47,33.84,130.98 -12.49,-12.49,130.98,Wollongong,NSW,150.89 -34.43,-34.43,150.89,3164.23
2018-10-10T21:42:29.000+0000,authorized,1,Michael,38,M,SALES-POS,1474.61,36.68,151.23 -33.94,-33.94,151.23,Green Valley,NSW,150.87 -33.91,-33.91,150.87,33.42
2018-10-10T21:54:59.000+0000,authorized,1,Jacqueline,30,F,POS,3386.46,44.55,138.63 -34.93,-34.93,138.63,Wagga Wagga,NSW,147.37 -35.11,-35.11,147.37,796.78
2018-10-10T22:00:00.000+0000,posted,,Michelle,19,F,PAYMENT,13974.06,33,150.82 -34.01,-34.01,150.82,,,,0,0,0.00
2018-10-10T22:18:10.000+0000,authorized,1,Robert,26,M,SALES-POS,10076.24,4.43,144.89 -37.69,-37.69,144.89,Richmond,VIC,144.99 -37.82,-37.82,144.99,16.94
2018-10-10T22:48:29.000+0000,authorized,1,Tyler,44,M,POS,10369.28,20.99,144.79 -37.73,-37.73,144.79,Saint Helena,VIC,145.14 -37.68,-37.68,145.14,31.32
2018-10-10T23:00:00.000+0000,posted,,Antonio,26,M,PAYMENT,7617.61,29,115.78 -31.90,-31.9,115.78,,,,0,0,0.00
2018-10-10T23:00:00.000+0000,posted,,Matthew,39,M,PAYMENT,16633.09,32,145.17 -37.84,-37.84,145.17,,,,0,0,0.00
2018-10-10T23:00:00.000+0000,posted,,Kenneth,29,M,PAYMENT,18497.02,39,121.48 -30.75,-30.75,121.48,,,,0,0,0.00
2018-10-10T23:13:46.000+0000,authorized,1,Ronald,25,M,SALES-POS,5327.13,16.4,145.73 -17.03,-17.03,145.73,Mareeba,QLD,145.43 -17.01,-17.01,145.43,32.01
2018-10-10T23:35:59.000+0000,authorized,0,Tyler,44,M,SALES-POS,10315.83,53.45,144.79 -37.73,-37.73,144.79,Ringwood,VIC,145.23 -37.82,-37.82,145.23,39.99
2018-10-10T23:58:13.000+0000,authorized,1,Abigail,40,F,POS,16168.78,37.83,138.58 -34.96,-34.96,138.58,Adelaide,SA,138.6 -34.93,-34.93,138.6,3.81
2018-10-11T00:43:48.000+0000,authorized,1,Virginia,20,F,SALES-POS,7706.83,31.24,115.79 -31.79,-31.79,115.79,Clarkson,WA,115.72 -31.69,-31.69,115.72,12.96
2018-10-11T01:18:19.000+0000,authorized,1,Michael,38,M,POS,1458.64,15.97,151.23 -33.94,-33.94,151.23,Chipping Norton,NSW,150.95 -33.93,-33.93,150.95,25.88
2018-10-11T01:46:06.000+0000,authorized,1,Dustin,28,M,POS,7475.69,8.99,144.97 -37.42,-37.42,144.97,Mansfield,QLD,153.1 -27.53,-27.53,153.1,1338.48
2018-10-11T02:00:00.000+0000,posted,,Ricky,43,M,INTER BANK,19950.06,16,145.16 -37.84,-37.84,145.16,,,,0,0,0.00
2018-10-11T02:00:00.000+0000,posted,,Charles,18,M,PAYMENT,16738.54,186,153.41 -28.01,-28.01,153.41,,,,0,0,0.00
2018-10-11T02:49:59.000+0000,authorized,1,Virginia,20,F,SALES-POS,7688.14,18.69,115.79 -31.79,-31.79,115.79,Kardinya,WA,115.82 -32.07,-32.07,115.82,31.30
2018-10-11T03:00:00.000+0000,posted,,Tim,40,M,PAYMENT,68344.33,47,115.83 -31.90,-31.9,115.83,,,,0,0,0.00
2018-10-11T03:00:00.000+0000,posted,,Joseph,37,M,PAYMENT,5150.15,52,153.32 -27.93,-27.93,153.32,,,,0,0,0.00
2018-10-11T04:00:00.000+0000,posted,,Darren,20,M,PAYMENT,17379.39,39,138.56 -35.27,-35.27,138.56,,,,0,0,0.00
2018-10-11T04:00:00.000+0000,posted,,Heather,41,F,PAYMENT,6755.66,22,144.93 -37.79,-37.79,144.93,,,,0,0,0.00
2018-10-11T04:00:00.000+0000,posted,,Catherine,26,F,PAYMENT,6355.23,103,151.27 -33.85,-33.85,151.27,,,,0,0,0.00
2018-10-11T04:24:22.000+0000,authorized,1,Scott,23,M,POS,7013.84,303.78,150.90 -34.37,-34.37,150.9,Adelaide,SA,138.6 -34.93,-34.93,138.6,1127.39
2018-10-11T04:55:37.000+0000,authorized,1,Jessica,21,F,POS,4856.8,12.11,130.84 -12.45,-12.45,130.84,Bakewell,NT,130.99 -12.5,-12.5,130.99,17.23
2018-10-11T05:00:00.000+0000,posted,,Fernando,19,M,PAYMENT,15318.34,33,146.94 -36.04,-36.04,146.94,,,,0,0,0.00
2018-10-11T05:00:00.000+0000,posted,,Joseph,37,M,PAYMENT,5132.15,18,153.32 -27.93,-27.93,153.32,,,,0,0,0.00
2018-10-11T05:00:00.000+0000,posted,,Ryan,31,M,PAYMENT,5455.83,127,150.92 -33.77,-33.77,150.92,,,,0,0,0.00
2018-10-11T06:00:00.000+0000,posted,,Tiffany,25,F,PAYMENT,6481.22,46,115.74 -31.72,-31.72,115.74,,,,0,0,0.00
2018-10-11T06:00:00.000+0000,posted,,Jacqueline,30,F,PAYMENT,3339.46,47,138.63 -34.93,-34.93,138.63,,,,0,0,0.00
2018-10-11T07:00:00.000+0000,posted,,Ashley,25,F,PAYMENT,9842.58,131,150.50 -23.40,-23.4,150.5,,,,0,0,0.00
2018-10-11T07:00:00.000+0000,posted,,Linda,35,F,PAYMENT,21669.81,33,144.96 -37.84,-37.84,144.96,,,,0,0,0.00
2018-10-11T07:00:00.000+0000,posted,,Linda,35,F,PAYMENT,21503.81,166,144.96 -37.84,-37.84,144.96,,,,0,0,0.00
2018-10-11T07:00:00.000+0000,posted,,Cindy,19,F,INTER BANK,17203.78,22,144.66 -37.91,-37.91,144.66,,,,0,0,0.00
2018-10-11T07:05:35.000+0000,authorized,0,Joseph,37,M,SALES-POS,5121.05,11.1,153.32 -27.93,-27.93,153.32,Southport,QLD,153.41 -27.97,-27.97,153.41,9.91
2018-10-11T07:45:35.000+0000,authorized,0,Sandra,34,F,SALES-POS,8822.52,27.43,130.90 -12.37,-12.37,130.9,Darwin City,NT,130.84 -12.47,-12.47,130.84,12.90
2018-10-11T08:00:00.000+0000,posted,,Kristin,43,F,PAYMENT,7955.23,43,144.95 -37.76,-37.76,144.95,,,,0,0,0.00
2018-10-11T08:04:26.000+0000,authorized,1,Kenneth,29,M,POS,18479.3,17.72,121.48 -30.75,-30.75,121.48,Boggabri,NSW,150.04 -30.7,-30.7,150.04,2725.48
2018-10-11T08:11:23.000+0000,authorized,0,Michael,38,M,POS,1453.24,5.4,151.23 -33.94,-33.94,151.23,Blacktown,NSW,150.91 -33.77,-33.77,150.91,35.12
2018-10-11T08:18:19.000+0000,authorized,1,Michael,38,M,POS,1442.57,10.67,151.23 -33.94,-33.94,151.23,Milperra,NSW,150.99 -33.93,-33.93,150.99,22.19
2018-10-11T08:25:16.000+0000,authorized,0,Barry,38,M,SALES-POS,7463.78,95.46,138.67 -34.86,-34.86,138.67,South Melbourne,VIC,144.95 -37.83,-37.83,144.95,652.74
2018-10-11T08:32:13.000+0000,authorized,1,Michael,44,M,POS,6333.91,41.16,145.18 -37.90,-37.9,145.18,Vermont South,VIC,145.2 -37.86,-37.86,145.2,4.79
2018-10-11T08:39:09.000+0000,authorized,0,Robert,26,M,SALES-POS,10069.37,6.87,144.89 -37.69,-37.69,144.89,Melbourne,VIC,144.97 -37.81,-37.81,144.97,15.10
2018-10-11T08:46:06.000+0000,authorized,1,Joseph,37,M,SALES-POS,5113.21,7.84,153.32 -27.93,-27.93,153.32,Ormeau,QLD,153.26 -27.79,-27.79,153.26,16.67
2018-10-11T08:53:03.000+0000,authorized,1,Mary,64,F,SALES-POS,3882.04,58.9,147.31 -42.88,-42.88,147.31,Dowsing Point,TAS,147.3 -42.82,-42.82,147.3,6.73
2018-10-11T08:59:59.000+0000,authorized,0,Jessica,34,F,SALES-POS,28515.28,6.09,138.52 -35.01,-35.01,138.52,Firle,SA,138.66 -34.91,-34.91,138.66,16.94
2018-10-11T09:00:00.000+0000,posted,,Jessica,34,F,PAYMENT,28488.28,27,138.52 -35.01,-35.01,138.52,,,,0,0,0.00
2018-10-11T09:00:00.000+0000,posted,,Michele,30,F,PAYMENT,8733.77,109,145.04 -37.85,-37.85,145.04,,,,0,0,0.00
2018-10-11T09:00:00.000+0000,posted,,Jessica,21,F,INTER BANK,4817.8,39,130.84 -12.45,-12.45,130.84,,,,0,0,0.00
2018-10-11T09:04:35.000+0000,authorized,1,Michelle,19,F,SALES-POS,13919.67,54.39,150.82 -34.01,-34.01,150.82,Neutral Bay,NSW,151.22 -33.83,-33.83,151.22,42.03
2018-10-11T09:09:10.000+0000,authorized,1,Michelle,19,F,POS,13883.32,36.35,150.82 -34.01,-34.01,150.82,Lidcombe,NSW,151.05 -33.85,-33.85,151.05,27.72
2018-10-11T09:13:45.000+0000,authorized,0,Diana,26,F,POS,1972.99,7.06,153.41 -27.95,-27.95,153.41,Reedy Creek,QLD,153.39 -28.09,-28.09,153.39,15.71
2018-10-11T09:18:20.000+0000,authorized,0,Diana,26,F,SALES-POS,1905.5,67.49,153.41 -27.95,-27.95,153.41,Ballina,NSW,153.56 -28.86,-28.86,153.56,102.36
2018-10-11T09:22:56.000+0000,authorized,0,Virginia,20,F,SALES-POS,6756.45,931.69,115.79 -31.79,-31.79,115.79,Pantapin,WA,117.67 -32.03,-32.03,117.67,179.65
2018-10-11T09:27:31.000+0000,authorized,1,Joseph,37,M,POS,5106.77,6.44,153.32 -27.93,-27.93,153.32,Helensvale,QLD,153.34 -27.93,-27.93,153.34,1.97
2018-10-11T09:32:06.000+0000,authorized,1,Catherine,26,F,POS,6318.02,37.21,151.27 -33.85,-33.85,151.27,Harris Park,NSW,151.01 -33.82,-33.82,151.01,24.27
2018-10-11T09:36:41.000+0000,authorized,1,Michele,30,F,SALES-POS,8842.77,11.81,145.04 -37.85,-37.85,145.04,Tarneit,VIC,144.67 -37.84,-37.84,144.67,32.54
2018-10-11T09:41:17.000+0000,authorized,1,Mary,64,F,POS,3866.1,15.94,147.31 -42.88,-42.88,147.31,Coburg,VIC,144.96 -37.74,-37.74,144.96,605.88
2018-10-11T09:45:52.000+0000,authorized,0,Kimberly,24,F,POS,5136.67,13.46,145.45 -37.74,-37.74,145.45,Roxburgh Park,VIC,144.92 -37.63,-37.63,144.92,48.27
2018-10-11T09:50:27.000+0000,authorized,1,Debra,18,F,POS,6022.99,88.29,138.61 -34.89,-34.89,138.61,Strathpine,QLD,152.99 -27.31,-27.31,152.99,1606.98
2018-10-11T09:55:02.000+0000,authorized,1,Jeffrey,30,M,POS,3890.71,23.84,153.05 -27.61,-27.61,153.05,Fig Tree Pocket,QLD,152.97 -27.53,-27.53,152.97,11.90
2018-10-11T09:59:37.000+0000,authorized,1,Tiffany,25,F,POS,6458.2,23.02,115.74 -31.72,-31.72,115.74,Myalup,WA,115.73 -33.03,-33.03,115.73,145.83
2018-10-11T10:22:59.000+0000,authorized,0,Robert,26,M,SALES-POS,10057.12,12.25,144.89 -37.69,-37.69,144.89,Mount Gambier,SA,140.78 -37.83,-37.83,140.78,362.01
2018-10-11T10:47:59.000+0000,authorized,1,Christopher,35,M,POS,11660.65,36.05,151.68 -32.98,-32.98,151.68,Hawthorn,VIC,145.03 -37.82,-37.82,145.03,808.53
2018-10-11T11:00:00.000+0000,posted,,Jeffrey,24,M,PAYMENT,4715.59,41,145.00 -37.83,-37.83,145,,,,0,0,0.00
2018-10-11T11:00:00.000+0000,posted,,Karen,26,F,PAY/SALARY,10444.35,920.71,149.03 -34.97,-34.97,149.03,,,,0,0,0.00
2018-10-11T11:00:00.000+0000,posted,,Robert,20,M,INTER BANK,8803.73,24,151.22 -33.87,-33.87,151.22,,,,0,0,0.00
2018-10-11T11:00:00.000+0000,posted,,Ruth,47,F,PAYMENT,7428.54,46,115.72 -32.28,-32.28,115.72,,,,0,0,0.00
2018-10-11T11:05:05.000+0000,authorized,1,Dustin,28,M,SALES-POS,7463.93,11.76,144.97 -37.42,-37.42,144.97,Saint Kilda,VIC,144.98 -37.86,-37.86,144.98,48.99
2018-10-11T11:14:54.000+0000,authorized,1,Sandra,34,F,POS,8768.16,54.36,130.90 -12.37,-12.37,130.9,Berrimah,NT,130.92 -12.44,-12.44,130.92,8.09
2018-10-11T11:24:42.000+0000,authorized,1,Linda,24,F,SALES-POS,6630.87,7.68,116.00 -31.88,-31.88,116,Waterford,WA,115.89 -32.01,-32.01,115.89,17.82
2018-10-11T11:34:30.000+0000,authorized,1,Timothy,20,M,POS,8574.83,12.2,145.23 -37.86,-37.86,145.23,Fawkner,VIC,144.96 -37.7,-37.7,144.96,29.69
2018-10-11T11:44:18.000+0000,authorized,1,Jeffrey,30,M,SALES-POS,3885.51,5.2,153.05 -27.61,-27.61,153.05,Mount Warren Park,QLD,153.21 -27.73,-27.73,153.21,20.67
2018-10-11T11:54:07.000+0000,authorized,1,Mackenzie,18,F,POS,5268.47,22.4,150.79 -33.64,-33.64,150.79,Busselton,WA,115.36 -33.66,-33.66,115.36,3266.69
2018-10-11T12:00:00.000+0000,posted,,Andrew,78,M,PAY/SALARY,57343.32,782.42,145.09 -37.82,-37.82,145.09,,,,0,0,0.00
2018-10-11T12:00:00.000+0000,posted,,David,42,M,PAYMENT,18925.24,116,149.03 -35.25,-35.25,149.03,,,,0,0,0.00
2018-10-11T12:00:00.000+0000,posted,,Natasha,40,F,PHONE BANK,202083.32,41,143.83 -37.66,-37.66,143.83,,,,0,0,0.00
2018-10-11T12:00:00.000+0000,posted,,Joseph,21,M,PAYMENT,7583.94,35,147.08 -37.97,-37.97,147.08,,,,0,0,0.00
2018-10-11T12:07:50.000+0000,authorized,1,Kimberly,24,F,SALES-POS,5122.49,14.18,145.45 -37.74,-37.74,145.45,Melton,VIC,144.58 -37.68,-37.68,144.58,76.91
2018-10-11T12:27:27.000+0000,authorized,1,Virginia,20,F,SALES-POS,6694.78,61.67,115.79 -31.79,-31.79,115.79,Melbourne,VIC,144.96 -37.82,-37.82,144.96,2737.26
2018-10-11T12:47:03.000+0000,authorized,1,Catherine,26,F,POS,6285.12,32.9,151.27 -33.85,-33.85,151.27,Canley Vale,NSW,150.94 -33.89,-33.89,150.94,30.82
2018-10-11T13:00:00.000+0000,posted,,Matthew,39,M,PAYMENT,16483.09,150,145.17 -37.84,-37.84,145.17,,,,0,0,0.00
2018-10-11T13:00:00.000+0000,posted,,Richard,22,M,PAY/SALARY,10754.23,2218.73,145.03 -37.88,-37.88,145.03,,,,0,0,0.00
2018-10-11T13:00:00.000+0000,posted,,Timothy,20,M,PAYMENT,8559.83,15,145.23 -37.86,-37.86,145.23,,,,0,0,0.00
2018-10-11T13:06:56.000+0000,authorized,1,Christopher,35,M,SALES-POS,11621.98,38.67,151.68 -32.98,-32.98,151.68,Armidale,NSW,151.67 -30.51,-30.51,151.67,274.96
2018-10-11T13:27:20.000+0000,authorized,0,Heather,41,F,POS,6723.96,31.7,144.93 -37.79,-37.79,144.93,Wantirna South,VIC,145.22 -37.88,-37.88,145.22,27.39
2018-10-11T13:47:45.000+0000,authorized,1,Abigail,40,F,SALES-POS,16074.74,94.04,138.58 -34.96,-34.96,138.58,Adelaide Airport,SA,138.52 -34.95,-34.95,138.52,5.59
2018-10-11T14:00:00.000+0000,posted,,Matthew,39,M,PAYMENT,16423.09,60,145.17 -37.84,-37.84,145.17,,,,0,0,0.00
2018-10-11T14:00:00.000+0000,posted,,Jeffrey,30,M,PAY/SALARY,5694.13,1808.62,153.05 -27.61,-27.61,153.05,,,,0,0,0.00
2018-10-11T14:03:59.000+0000,authorized,1,Timothy,20,M,SALES-POS,8543.24,16.59,145.23 -37.86,-37.86,145.23,Calder Park,VIC,144.75 -37.67,-37.67,144.75,47.24
2018-10-11T14:13:59.000+0000,authorized,1,Christopher,33,M,SALES-POS,65845.02,26.54,145.13 -37.70,-37.7,145.13,Melbourne,VIC,144.97 -37.81,-37.81,144.97,18.66
2018-10-11T14:23:59.000+0000,authorized,1,Natasha,40,F,POS,202065.72,17.6,143.83 -37.66,-37.66,143.83,Greenvale,VIC,144.88 -37.66,-37.66,144.88,92.53
2018-10-11T14:33:59.000+0000,authorized,1,James,28,M,SALES-POS,12748.84,56.58,147.63 -22.84,-22.84,147.63,Sippy Downs,QLD,153.06 -26.72,-26.72,153.06,698.22
2018-10-11T14:43:59.000+0000,authorized,1,Sandra,34,F,SALES-POS,8753.23,14.93,130.90 -12.37,-12.37,130.9,Karama,NT,130.91 -12.4,-12.4,130.91,3.51
2018-10-11T14:53:59.000+0000,authorized,0,Scott,23,M,POS,7003.12,10.72,150.90 -34.37,-34.37,150.9,Sydney,NSW,151.2 -33.87,-33.87,151.2,62.15
2018-10-11T15:00:00.000+0000,posted,,Michael,44,M,PAY/SALARY,6930.24,596.33,145.18 -37.90,-37.9,145.18,,,,0,0,0.00
2018-10-11T15:00:00.000+0000,posted,,Rhonda,40,F,PAYMENT,4382.79,33,153.10 -27.66,-27.66,153.1,,,,0,0,0.00
2018-10-11T15:00:00.000+0000,posted,,Nathaniel,31,M,PAYMENT,11314.8,138,151.11 -33.99,-33.99,151.11,,,,0,0,0.00
2018-10-11T15:00:00.000+0000,posted,,Robert,26,M,PAY/SALARY,11491.1,1433.98,144.89 -37.69,-37.69,144.89,,,,0,0,0.00
2018-10-11T15:02:55.000+0000,authorized,1,Susan,20,F,SALES-POS,9148.18,11.09,150.68 -33.79,-33.79,150.68,Manly,NSW,151.29 -33.8,-33.8,151.29,56.44
2018-10-11T15:10:13.000+0000,authorized,0,Sandra,34,F,POS,8711.86,41.37,130.90 -12.37,-12.37,130.9,Holtze,NT,130.97 -12.45,-12.45,130.97,11.71
2018-10-11T15:17:31.000+0000,authorized,1,Sandra,34,F,POS,8703.42,8.44,130.90 -12.37,-12.37,130.9,Darwin City,NT,130.84 -12.46,-12.46,130.84,11.96
2018-10-11T15:24:49.000+0000,authorized,1,Debra,18,F,POS,6016.08,6.91,138.61 -34.89,-34.89,138.61,Enfield,SA,138.6 -34.86,-34.86,138.6,3.46
2018-10-11T15:32:07.000+0000,authorized,1,Tyler,44,M,SALES-POS,10307.63,8.2,144.79 -37.73,-37.73,144.79,Ringwood,VIC,145.23 -37.81,-37.81,145.23,39.73
2018-10-11T15:39:24.000+0000,authorized,1,Lucas,21,M,SALES-POS,12108.31,22.29,115.81 -31.82,-31.82,115.81,Rainbow Flat,NSW,152.47 -32.01,-32.01,152.47,3447.12
2018-10-11T15:46:42.000+0000,authorized,1,Richard,24,M,SALES-POS,15549.01,5.71,152.99 -27.49,-27.49,152.99,Milton,QLD,153.01 -27.46,-27.46,153.01,3.88
2018-10-11T15:54:00.000+0000,authorized,1,Christopher,33,M,POS,65817.12,27.9,145.13 -37.70,-37.7,145.13,Laverton North,VIC,144.78 -37.84,-37.84,144.78,34.52
2018-10-11T16:00:00.000+0000,posted,,Amy,43,F,PAY/SALARY,6055.88,1630.36,142.77 -37.06,-37.06,142.77,,,,0,0,0.00
2018-10-11T16:00:00.000+0000,posted,,Richard,37,M,PAY/SALARY,9082.34,916.75,149.19 -21.15,-21.15,149.19,,,,0,0,0.00
2018-10-11T16:03:16.000+0000,authorized,1,Virginia,20,F,POS,6607.85,86.93,115.79 -31.79,-31.79,115.79,Sydney,NSW,151.21 -33.87,-33.87,151.21,3304.96
2018-10-11T16:21:27.000+0000,authorized,0,Kenneth,29,M,POS,18461.29,18.01,121.48 -30.75,-30.75,121.48,Boggabri,NSW,150.04 -30.7,-30.7,150.04,2725.48
2018-10-11T16:39:38.000+0000,authorized,0,James,28,M,SALES-POS,12732.62,16.22,147.63 -22.84,-22.84,147.63,Oakleigh,VIC,145.08 -37.91,-37.91,145.08,1695.15
2018-10-11T16:57:49.000+0000,authorized,0,Lori,18,F,SALES-POS,2276.44,12.07,153.09 -27.48,-27.48,153.09,Ormiston,QLD,153.25 -27.52,-27.52,153.25,16.41
2018-10-11T17:00:00.000+0000,posted,,Tyler,44,M,PAYMENT,10277.97,15,144.79 -37.73,-37.73,144.79,,,,0,0,0.00
2018-10-11T17:00:00.000+0000,posted,,Luis,27,M,PAYMENT,10009.29,29,144.71 -37.58,-37.58,144.71,,,,0,0,0.00
2018-10-11T17:00:00.000+0000,posted,,Michael,22,M,PAY/SALARY,53645.3,3195.01,145.03 -37.91,-37.91,145.03,,,,0,0,0.00
2018-10-11T17:00:00.000+0000,posted,,Sandra,34,F,PAYMENT,8666.42,37,130.90 -12.37,-12.37,130.9,,,,0,0,0.00
2018-10-11T17:00:00.000+0000,posted,,Kimberly,35,F,PAY/SALARY,5896.25,725.32,150.62 -33.76,-33.76,150.62,,,,0,0,0.00
2018-10-11T17:11:34.000+0000,authorized,1,Abigail,40,F,POS,16052.84,21.9,138.58 -34.96,-34.96,138.58,Oaklands Park,SA,138.55 -35.02,-35.02,138.55,7.22
2018-10-11T17:24:44.000+0000,authorized,1,Melissa,30,F,POS,10652.9,34.92,149.83 -29.47,-29.47,149.83,Yamba,NSW,153.33 -29.43,-29.43,153.33,339.29
2018-10-11T17:37:53.000+0000,authorized,1,Tyler,44,M,POS,10292.97,14.66,144.79 -37.73,-37.73,144.79,Bundoora,VIC,145.07 -37.68,-37.68,145.07,25.28
2018-10-11T17:51:03.000+0000,authorized,1,Dustin,28,M,SALES-POS,7436.94,26.99,144.97 -37.42,-37.42,144.97,Doncaster East,VIC,145.17 -37.79,-37.79,145.17,44.81
2018-10-11T18:00:00.000+0000,posted,,Isaiah,23,M,PAYMENT,21195.51,41,151.27 -33.76,-33.76,151.27,,,,0,0,0.00
2018-10-11T18:00:00.000+0000,posted,,Barry,38,M,PAYMENT,7382.9,49,138.67 -34.86,-34.86,138.67,,,,0,0,0.00
2018-10-11T18:00:00.000+0000,posted,,Natasha,40,F,PAYMENT,202044.72,21,143.83 -37.66,-37.66,143.83,,,,0,0,0.00
2018-10-11T18:07:59.000+0000,authorized,1,Christopher,33,M,POS,65778.02,39.1,145.13 -37.70,-37.7,145.13,Parkdale,VIC,145.08 -37.99,-37.99,145.08,32.58
2018-10-11T18:32:59.000+0000,authorized,0,Susan,19,F,SALES-POS,9423.69,56.69,145.15 -37.76,-37.76,145.15,Yarraville,VIC,144.89 -37.82,-37.82,144.89,23.83
2018-10-11T18:57:59.000+0000,authorized,0,Barry,38,M,POS,7431.9,31.88,138.67 -34.86,-34.86,138.67,Bomaderry,NSW,150.61 -34.86,-34.86,150.61,1089.99
2018-10-11T19:00:00.000+0000,posted,,Michael,38,M,PAYMENT,1392.57,50,151.23 -33.94,-33.94,151.23,,,,0,0,0.00
2018-10-11T19:00:00.000+0000,posted,,Patrick,46,M,PAYMENT,266354.07,50,144.99 -37.90,-37.9,144.99,,,,0,0,0.00
2018-10-11T19:00:00.000+0000,posted,,Donald,22,M,PAYMENT,8286.56,186,151.08 -33.93,-33.93,151.08,,,,0,0,0.00
2018-10-11T19:09:47.000+0000,authorized,1,Rhonda,40,F,SALES-POS,4361.87,20.92,153.10 -27.66,-27.66,153.1,Kearneys Spring,QLD,151.95 -27.59,-27.59,151.95,113.69
2018-10-11T19:20:25.000+0000,authorized,1,Lori,18,F,SALES-POS,2252.97,23.47,153.09 -27.48,-27.48,153.09,Sunnybank,QLD,153.06 -27.57,-27.57,153.06,10.45
